Time FPS-0 FVS-0 FVT-0 FDS-0 SHD-0 SB-0 PIN-0 WHB-0 WHT-0
2.390000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.400000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.410000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.420000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.430000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.440000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.450000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.460000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.470000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.480000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.490000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.500000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.510000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.520000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.530000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.540000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.550000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.560000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.570000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.580000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.590000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.600000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.610000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.620000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.630000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.640000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.650000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.660000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.670000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.680000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.690000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.700000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.710000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.720000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.730000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.740000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.750000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.760000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.770000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.780000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.790000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.800000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.810000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.820000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 57.913600
2.830000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 0.000000
2.840000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 0.000000
2.850000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 0.000000
2.860000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 0.000000
2.870000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 0.000000
2.880000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 0.000000
2.890000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 0.000000
2.900000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 0.000000
2.910000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 0.000000
2.920000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.020294 28.823982 0.000000 0.000000
2.930000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 28.823982 0.000000 0.000000
2.940000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 28.823982 0.000000 0.000000
2.950000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 28.823982 0.000000 0.000000
2.960000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 28.823982 0.000000 0.000000
2.970000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 28.823982 0.000000 0.000000
2.980000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 28.823982 0.000000 0.000000
2.990000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 28.823982 0.000000 0.000000
3.000000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 28.823982 0.000000 0.000000
3.010000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 28.823982 0.000000 0.000000
3.020000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 28.823982 0.000000 0.000000
3.030000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.040000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.050000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.060000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.070000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.080000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.090000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.100000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.110000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.120000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.130000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.140000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.150000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.160000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.170000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.180000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.190000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.200000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.210000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.220000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.230000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.240000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.250000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.260000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.270000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.280000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.290000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.300000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.310000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.320000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.330000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.340000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.350000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.360000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.370000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.380000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.390000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.400000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.410000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.420000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.430000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.440000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.450000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.460000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.470000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.480000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.490000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.500000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.510000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.520000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.530000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.540000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.550000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.560000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.570000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.580000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.590000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.600000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.610000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.620000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.630000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.640000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
3.645000e+02 3123.612450 4435540.284690 857.134080 2392590.200183 2.577100 0.000000 0.000000 0.000000 0.000000
