Time FPS FVS FVT FDS SHD SB PIN WHB WHT CEP BFS BFF BG BMD BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC DIN RelFPS RelFVS RelFVT RelFDS RelSHD RelSB RelPIN RelWHB RelWHT RelCEP RelBFS RelBFF RelBG RelBMD RelBML RelBMS RelZL RelBD RelMA RelSG RelBC RelZG RelPL RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
1.887000e+03 21777.658094 65052.962491 1050.817380 87831.022377 17301.701390 78.200351 751.321748 1127.532430 1645.254346 195414.421859 20406.376982 166942.330621 16752.399876 326880.307198 45310.051992 14388.416468 898108.230831 690897.655905 2392386.526240 2389.146990 1194062.605970 3883721.371672 3941009.969887 35163635.889456 1052325.091458 44767770.168818 15744584.301578 3778880.564158 2068441.857926 20342953.385250 48247263.491917 0.000000 4406896230.305938 0.162514 0.887319 0.089089 1.216711 1.134159 0.917128 0.700659 0.825462 1.087864 2.607948 0.833851 0.682165 6.845415 0.990632 18.514726 0.734930 0.992916 0.664996 0.977584 0.976260 0.957748 1.036622 1.296073 0.621623 1.606191 1.194255 42.024587 1.818606 0.995449 1.958031 1.160963 1.000000 2.076494 0.000593 0.000000 22.400000 8.786510 -1482.396358 0.061211
1.888000e+03 21774.826474 65917.868989 1049.790244 87863.526048 17315.081510 78.176396 750.872383 1127.532430 1645.057326 195386.185355 20398.568439 166902.956078 16771.125342 326878.693466 45336.536290 14381.761208 898076.870408 690785.352151 2392338.737863 2389.106171 1194034.485410 3883712.397763 3940551.870642 35160224.663635 1052548.794119 44767331.348683 15740927.269216 3779627.963363 2068437.835017 20347032.231238 48250753.867624 0.000000 4406944052.100155 0.162493 0.899116 0.089002 1.217162 1.135036 0.916847 0.700240 0.825462 1.087734 2.607571 0.833532 0.682004 6.853066 0.990627 18.525548 0.734590 0.992881 0.664888 0.977564 0.976244 0.957726 1.036619 1.295922 0.621563 1.606532 1.194243 42.014826 1.818966 0.995447 1.958423 1.161046 1.000000 2.076517 0.000592 0.000000 22.400000 8.786246 -1482.193086 0.061192
1.889000e+03 21771.994970 66794.565533 1048.765339 87896.027855 17328.473586 78.152569 750.424011 1127.532430 1644.861254 195357.894381 20390.765300 166863.653933 16789.877882 326877.079757 45362.970422 14375.120822 898045.481898 690673.098993 2392290.909624 2389.065353 1194006.364548 3883703.422831 3940093.941329 35157003.823532 1052772.509748 44766891.072978 15737268.560624 3780375.176658 2068433.813331 20351109.888837 48254244.184748 0.000000 4406992755.022103 0.162472 0.911075 0.088915 1.217612 1.135914 0.916567 0.699822 0.825462 1.087604 2.607193 0.833213 0.681843 6.860729 0.990622 18.536350 0.734250 0.992846 0.664780 0.977545 0.976227 0.957703 1.036617 1.295771 0.621506 1.606874 1.194231 42.005060 1.819325 0.995445 1.958816 1.161130 1.000000 2.076540 0.000591 0.000000 22.400000 8.785981 -1481.989823 0.061174
1.890000e+03 21769.163573 67681.763275 1047.742658 87928.527391 17341.877553 78.128870 749.976630 1127.532430 1644.666129 195329.548864 20382.967588 166824.424176 16808.657515 326875.466069 45389.354388 14368.495308 898014.064922 690560.899068 2392243.041451 2389.024540 1193978.244573 3883694.446858 3939636.182116 35153972.319542 1052996.238435 44766449.371400 15733608.546880 3781122.190594 2068429.791626 20355186.359194 48257734.449037 0.000000 4407042328.322490 0.162451 0.923176 0.088828 1.218062 1.136793 0.916290 0.699405 0.825462 1.087475 2.606815 0.832895 0.681683 6.868403 0.990617 18.547131 0.733912 0.992812 0.664672 0.977525 0.976210 0.957681 1.036615 1.295621 0.621452 1.607215 1.194219 41.995291 1.819685 0.995443 1.959208 1.161214 1.000000 2.076563 0.000590 0.000000 22.400000 8.785717 -1481.786568 0.061155
1.891000e+03 21766.332272 68578.356997 1046.722194 87961.026438 17355.293349 78.105299 749.530234 1127.532430 1644.471951 195301.148490 20375.175325 166785.266795 16827.464260 326873.852404 45415.688187 14361.884661 897982.619214 690448.748507 2392195.133275 2388.983730 1193950.123768 3883685.470513 3939178.593174 35151128.813069 1053219.980355 44766006.281316 15729947.560204 3781869.024670 2068425.771684 20359261.642362 48261224.657865 0.000000 4407092761.916593 0.162430 0.935405 0.088742 1.218512 1.137672 0.916013 0.698989 0.825462 1.087347 2.606436 0.832576 0.681523 6.876088 0.990612 18.557892 0.733574 0.992777 0.664564 0.977506 0.976194 0.957658 1.036612 1.295470 0.621402 1.607557 1.194208 41.985519 1.820044 0.995441 1.959600 1.161298 1.000000 2.076587 0.000589 0.000000 22.400000 8.785453 -1481.583319 0.061136
1.892000e+03 21763.501060 69483.393333 1045.703940 87993.523610 17368.720912 78.081852 749.084821 1127.532430 1644.278718 195272.692665 20367.388534 166746.181776 16846.298140 326872.238761 45441.971819 14355.288880 897951.144483 690336.651328 2392147.185026 2388.942925 1193922.003940 3883676.493781 3938721.174675 35148419.605601 1053443.735655 44765561.837342 15726285.989130 3782615.658476 2068421.751626 20363335.739584 48264714.818498 0.000000 4407144045.056397 0.162409 0.947750 0.088655 1.218962 1.138552 0.915738 0.698573 0.825462 1.087219 2.606056 0.832258 0.681363 6.883784 0.990608 18.568632 0.733238 0.992742 0.664456 0.977486 0.976177 0.957635 1.036610 1.295320 0.621354 1.607898 1.194196 41.975746 1.820404 0.995439 1.959993 1.161382 1.000000 2.076611 0.000589 0.000000 22.400000 8.785189 -1481.380077 0.061118
1.893000e+03 21760.670320 70396.045395 1044.687888 88025.969317 17382.137142 78.058531 748.640385 1127.532430 1644.086429 195244.193125 20359.624815 166707.284924 16865.155733 326870.622883 45468.123705 14348.728851 897919.386135 690224.554177 2392099.240696 2388.902206 1193893.876885 3883667.741058 3938263.943626 35146109.218998 1053664.559961 44765072.119165 15722627.472434 3783362.338638 2068417.731265 20367408.080772 48268204.647219 0.000000 4407195951.822347 0.162388 0.960199 0.088569 1.219412 1.139432 0.915465 0.698159 0.825462 1.087092 2.605676 0.831941 0.681204 6.891489 0.990603 18.579318 0.732902 0.992707 0.664348 0.977467 0.976160 0.957613 1.036607 1.295170 0.621313 1.608235 1.194183 41.965981 1.820763 0.995437 1.960385 1.161466 1.000000 2.076635 0.000588 0.000000 22.400000 8.784925 -1481.176868 0.061099
1.894000e+03 21757.854810 71316.946433 1043.677219 88058.415974 17395.564985 78.036100 748.206740 1127.532430 1643.901121 195215.720762 20351.897201 166668.578794 16884.036488 326869.007027 45494.143957 14342.203188 897887.392082 690112.458531 2392051.274697 2388.861573 1193865.742489 3883659.009487 3937806.883273 35143686.820941 1053882.479695 44764537.184445 15718973.503959 3784109.054761 2068413.709849 20371478.681163 48271694.245600 0.000000 4407248980.523375 0.162367 0.972760 0.088484 1.219861 1.140312 0.915202 0.697754 0.825462 1.086969 2.605296 0.831625 0.681046 6.899204 0.990598 18.589950 0.732569 0.992672 0.664241 0.977447 0.976144 0.957590 1.036605 1.295019 0.621270 1.608568 1.194168 41.956228 1.821122 0.995435 1.960776 1.161550 1.000000 2.076660 0.000587 0.000000 22.400000 8.784661 -1480.974753 0.061081
1.895000e+03 21755.039382 72243.943178 1042.668718 88090.860324 17409.004380 78.013784 747.774025 1127.532430 1643.716734 195187.192357 20344.175058 166629.944091 16902.944360 326867.391193 45520.114676 14335.692196 897855.368614 690000.412370 2392003.268357 2388.820947 1193837.607351 3883650.277482 3937349.993876 35141547.885091 1054100.411747 44764001.050422 15715320.975425 3784855.587705 2068409.690121 20375548.113947 48275183.803010 0.000000 4407302724.518837 0.162346 0.985404 0.088398 1.220311 1.141193 0.914940 0.697351 0.825462 1.086847 2.604915 0.831310 0.680888 6.906931 0.990593 18.600563 0.732237 0.992636 0.664133 0.977427 0.976127 0.957568 1.036603 1.294869 0.621233 1.608901 1.194154 41.946479 1.821482 0.995433 1.961168 1.161634 1.000000 2.076686 0.000586 0.000000 22.400000 8.784397 -1480.772644 0.061062
1.896000e+03 21752.224029 72157.514676 1041.662379 88123.302901 17422.455270 77.991581 747.342236 1127.532430 1643.533266 195158.605426 20336.458407 166591.380800 16921.879369 326865.775382 45546.035862 14329.195870 897823.316312 689888.419359 2391955.221604 2388.780329 1193809.473114 3883641.552365 3936893.275660 35139633.024404 1054318.357019 44763463.841430 15711669.765965 3785601.918760 2068405.670358 20379616.379188 48278673.325692 0.000000 4407357231.780740 0.162325 0.984225 0.088313 1.220760 1.142075 0.914679 0.696948 0.825462 1.086726 2.604534 0.830994 0.680731 6.914668 0.990588 18.611155 0.731905 0.992601 0.664025 0.977408 0.976110 0.957545 1.036600 1.294719 0.621199 1.609233 1.194140 41.936733 1.821841 0.995431 1.961560 1.161718 1.000000 2.076711 0.000586 0.000000 22.400000 8.784134 -1480.570540 0.061044
1.897000e+03 21749.409084 72076.122317 1040.657892 88155.746237 17435.917599 77.969490 746.911343 1127.532430 1643.349895 195130.032189 20328.747271 166552.888904 16940.841535 326864.159592 45571.907519 14322.714205 897791.269689 689776.477771 2391907.134368 2388.739720 1193781.339022 3883632.835478 3936436.728790 35137908.904209 1054536.320694 44762925.601459 15708019.808800 3786348.056586 2068401.651348 20383683.476262 48282162.812944 0.000000 4407412523.103705 0.162304 0.983115 0.088228 1.221210 1.142957 0.914420 0.696546 0.825462 1.086605 2.604152 0.830679 0.680573 6.922416 0.990583 18.621726 0.731574 0.992565 0.663917 0.977388 0.976094 0.957523 1.036598 1.294569 0.621168 1.609566 1.194125 41.926991 1.822200 0.995429 1.961951 1.161802 1.000000 2.076737 0.000585 0.000000 22.800000 8.783870 -1480.368466 0.061025
1.898000e+03 21746.594542 71999.346993 1039.655252 88188.190135 17449.391308 77.947511 746.481342 1127.532430 1643.166619 195101.472107 20321.041670 166514.468386 16959.830879 326862.543825 45597.729651 14316.247198 897759.227828 689664.585438 2391859.006580 2388.699120 1193753.204123 3883624.119486 3935980.353366 35136370.809964 1054754.302167 44762386.296345 15704371.022390 3787094.012144 2068397.634087 20387749.404486 48285652.263403 0.000000 4407468582.238890 0.162283 0.982067 0.088143 1.221659 1.143841 0.914163 0.696145 0.825462 1.086483 2.603771 0.830364 0.680416 6.930176 0.990578 18.632278 0.731243 0.992530 0.663809 0.977368 0.976077 0.957500 1.036596 1.294419 0.621141 1.609899 1.194111 41.917252 1.822559 0.995427 1.962342 1.161886 1.000000 2.076764 0.000584 0.000000 22.800000 8.783606 -1480.166420 0.061007
1.899000e+03 21743.780401 71926.815161 1038.654454 88220.634009 17462.876344 77.925643 746.052231 1127.532430 1642.983438 195072.924864 20313.341626 166476.119229 16978.847420 326860.928079 45623.502260 14309.794843 897727.190561 689552.747137 2391810.838167 2388.658530 1193725.070555 3883615.404383 3935524.149565 35135008.335466 1054972.301563 44761845.963833 15700723.359124 3787839.761167 2068393.616342 20391814.164192 48289141.684445 0.000000 4407525404.378396 0.162262 0.981078 0.088058 1.222109 1.144725 0.913906 0.695745 0.825462 1.086362 2.603390 0.830050 0.680260 6.937946 0.990573 18.642809 0.730914 0.992494 0.663702 0.977349 0.976061 0.957477 1.036593 1.294269 0.621117 1.610231 1.194097 41.907516 1.822918 0.995425 1.962734 1.161970 1.000000 2.076791 0.000583 0.000000 22.800000 8.783342 -1479.964403 0.060989
1.900000e+03 21740.966337 71858.192784 1037.655492 88252.791293 17476.295753 77.903883 745.624005 1127.532430 1642.800354 195044.405916 20305.650373 166437.869010 16997.826588 326859.311232 45649.210815 14303.361329 897695.133634 689440.964613 2391762.775442 2388.618022 1193696.940512 3883606.653863 3935068.160905 35133781.429743 1055190.776277 44761311.307488 15697079.307580 3788585.367922 2068389.600586 20395877.674694 48292630.701863 0.000000 4407583013.112082 0.162241 0.980142 0.087973 1.222554 1.145604 0.913651 0.695346 0.825462 1.086241 2.603010 0.829735 0.680103 6.945702 0.990568 18.653314 0.730585 0.992459 0.663594 0.977329 0.976044 0.957455 1.036591 1.294119 0.621095 1.610565 1.194082 41.897789 1.823277 0.995423 1.963125 1.162054 1.000000 2.076818 0.000582 0.000000 22.800000 8.783079 -1479.762392 0.060970
1.901000e+03 21738.136019 71792.723356 1036.656432 88284.948861 17489.726243 77.882076 745.193380 1127.532430 1642.615904 195015.855990 20297.970208 166399.711204 17016.766880 326857.694406 45674.855338 14296.945929 897663.039395 689329.238783 2391714.814239 2388.577595 1193668.814157 3883597.899848 3934612.344140 35132727.733300 1055409.717063 44760782.361144 15693438.528538 3789330.815244 2068385.585242 20399939.938716 48296119.640070 0.000000 4407641310.151391 0.162220 0.979249 0.087888 1.223000 1.146485 0.913395 0.694944 0.825462 1.086119 2.602629 0.829422 0.679947 6.953441 0.990563 18.663793 0.730257 0.992424 0.663487 0.977310 0.976028 0.957432 1.036589 1.293969 0.621077 1.610899 1.194068 41.888071 1.823635 0.995421 1.963516 1.162138 1.000000 2.076845 0.000582 0.000000 22.800000 8.782816 -1479.559214 0.060952
1.902000e+03 21735.306097 71730.641327 1035.659206 88317.107658 17503.167763 77.860378 744.763646 1127.532430 1642.431551 194987.318187 20290.295651 166361.624542 17035.734112 326856.077603 45700.450464 14290.545133 897630.949435 689217.562702 2391666.812838 2388.537180 1193640.687271 3883589.146712 3934156.699440 35131815.489314 1055628.676350 44760252.485063 15689798.382190 3790076.077349 2068381.571352 20404001.035434 48299608.550795 0.000000 4407700355.906614 0.162198 0.978402 0.087804 1.223445 1.147366 0.913141 0.694543 0.825462 1.085997 2.602248 0.829108 0.679792 6.961192 0.990559 18.674252 0.729931 0.992388 0.663379 0.977290 0.976011 0.957410 1.036586 1.293819 0.621061 1.611233 1.194054 41.878355 1.823994 0.995420 1.963907 1.162222 1.000000 2.076873 0.000581 0.000000 22.800000 8.782552 -1479.356064 0.060934
1.903000e+03 21732.476569 71671.698340 1034.663806 88349.265897 17516.620259 77.838789 744.334800 1127.532430 1642.247296 194958.793228 20282.626722 166323.609003 17054.728306 326854.460821 45725.996200 14284.158937 897598.863313 689105.938520 2391618.771171 2388.496779 1193612.560824 3883580.391368 3933701.226966 35131054.464382 1055847.653952 44759721.678380 15686158.919049 3790821.143359 2068377.557920 20408060.964822 48303097.437696 0.000000 4407760123.111050 0.162177 0.977598 0.087719 1.223890 1.148248 0.912887 0.694144 0.825462 1.085876 2.601867 0.828795 0.679636 6.968953 0.990554 18.684691 0.729604 0.992353 0.663272 0.977270 0.975995 0.957387 1.036584 1.293669 0.621047 1.611567 1.194040 41.868641 1.824353 0.995418 1.964297 1.162306 1.000000 2.076901 0.000580 0.000000 22.800000 8.782289 -1479.152943 0.060916
1.904000e+03 21729.647431 71615.669889 1033.670228 88381.424463 17530.083681 77.817307 743.906838 1127.532430 1642.063138 194930.279961 20274.963443 166285.664566 17073.749480 326852.844062 45751.492551 14277.787336 897566.780909 688994.364797 2391570.689167 2388.456390 1193584.434186 3883571.633811 3933245.926907 35130446.516243 1056066.650004 44759189.971679 15682520.193744 3791566.020403 2068373.545594 20412119.726338 48306586.299849 0.000000 4407820592.621427 0.162156 0.976834 0.087635 1.224336 1.149130 0.912636 0.693744 0.825462 1.085754 2.601486 0.828481 0.679481 6.976726 0.990549 18.695109 0.729279 0.992317 0.663164 0.977251 0.975978 0.957365 1.036582 1.293519 0.621036 1.611902 1.194026 41.858929 1.824711 0.995416 1.964688 1.162390 1.000000 2.076930 0.000579 0.000000 22.800000 8.782025 -1478.949850 0.060897
1.905000e+03 21726.818681 71562.352513 1032.678465 88413.584019 17543.557978 77.795931 743.479756 1127.532430 1641.879077 194901.778164 20267.305834 166247.791211 17092.797655 326851.227325 45776.939524 14271.430323 897534.702418 688882.842760 2391522.566758 2388.416016 1193556.307916 3883562.877118 3932790.799486 35129991.223515 1056285.664931 44758657.426952 15678882.229861 3792310.702133 2068369.533786 20416177.319777 48310075.139648 0.000000 4407881750.703609 0.162135 0.976107 0.087551 1.224781 1.150013 0.912385 0.693346 0.825462 1.085632 2.601106 0.828169 0.679327 6.984509 0.990544 18.705507 0.728954 0.992282 0.663057 0.977231 0.975962 0.957342 1.036579 1.293370 0.621028 1.612236 1.194011 41.849219 1.825070 0.995414 1.965079 1.162474 1.000000 2.076959 0.000579 0.000000 22.800000 8.781762 -1478.746784 0.060879
1.906000e+03 21723.990317 71511.561373 1031.688512 88445.743869 17557.043102 77.774661 743.053551 1127.532430 1641.695113 194873.287650 20259.653917 166209.988915 17111.872849 326849.610610 45802.337123 14265.087893 897502.627733 688771.371107 2391474.403872 2388.375657 1193528.181446 3883554.121286 3932335.844893 35129686.528256 1056504.698849 44758124.075102 15675245.050789 3793055.195117 2068365.523095 20420233.744687 48313563.956189 0.000000 4407943582.449963 0.162114 0.975414 0.087467 1.225227 1.150897 0.912135 0.692949 0.825462 1.085511 2.600726 0.827856 0.679172 6.992304 0.990539 18.715885 0.728630 0.992246 0.662950 0.977211 0.975945 0.957320 1.036577 1.293220 0.621023 1.612570 1.193997 41.839510 1.825428 0.995412 1.965469 1.162558 1.000000 2.076988 0.000578 0.000000 22.800000 8.781499 -1478.543746 0.060861
1.907000e+03 21721.161473 71463.128161 1030.700363 88478.010319 17570.593702 77.753496 742.628220 1127.532430 1641.511247 194844.662719 20252.003253 166172.224675 17131.018509 326847.993964 45827.705461 14258.754634 897470.537486 688659.925678 2391426.097458 2388.335256 1193500.047305 3883545.241671 3931881.029879 35129393.564451 1056726.029659 44757597.585163 15671609.327161 3793799.628909 2068361.511021 20424288.594680 48317052.936356 0.000000 4408006260.145684 0.162093 0.974753 0.087383 1.225674 1.151786 0.911887 0.692552 0.825462 1.085389 2.600344 0.827543 0.679018 7.000127 0.990534 18.726251 0.728307 0.992211 0.662842 0.977192 0.975929 0.957297 1.036575 1.293071 0.621018 1.612908 1.193983 41.829806 1.825786 0.995410 1.965859 1.162642 1.000000 2.077017 0.000577 0.000000 22.800000 8.781236 -1478.340674 0.060843
1.908000e+03 21718.291452 71416.041200 1029.708862 88510.275260 17584.155122 77.731971 742.194615 1127.532430 1641.324364 194815.935922 20244.350679 166134.502294 17150.235713 326846.377341 45853.044520 14252.431155 897438.397118 688548.502474 2391377.653458 2388.294815 1193471.903990 3883536.338786 3931426.388169 35129447.276816 1056949.630734 44757077.981698 15667973.623142 3794544.027754 2068357.500122 20428341.872143 48320541.863023 0.000000 4408069426.759579 0.162071 0.974111 0.087299 1.226121 1.152675 0.911635 0.692148 0.825462 1.085265 2.599960 0.827231 0.678864 7.007980 0.990529 18.736605 0.727984 0.992175 0.662735 0.977172 0.975912 0.957274 1.036572 1.292921 0.621019 1.613249 1.193969 41.820102 1.826144 0.995408 1.966249 1.162726 1.000000 2.077047 0.000576 0.000000 22.800000 8.780973 -1478.134646 0.060825
1.909000e+03 21715.421812 71371.095820 1028.719179 88542.540215 17597.727312 77.710553 741.761913 1127.532430 1641.137582 194787.220196 20236.703875 166096.851129 17169.480216 326844.760740 45878.334070 14246.122287 897406.260551 688437.131816 2391329.168360 2388.254389 1193443.761454 3883527.436770 3930971.919930 35129554.889837 1057173.252187 44756557.627783 15664337.063420 3795288.221905 2068353.489319 20432393.985615 48324030.768930 0.000000 4408133308.034418 0.162050 0.973498 0.087215 1.226568 1.153564 0.911384 0.691744 0.825462 1.085142 2.599577 0.826918 0.678710 7.015843 0.990524 18.746939 0.727662 0.992140 0.662628 0.977152 0.975896 0.957252 1.036570 1.292772 0.621021 1.613591 1.193955 41.810395 1.826502 0.995406 1.966639 1.162810 1.000000 2.077077 0.000576 0.000000 22.800000 8.780711 -1477.928645 0.060807
1.910000e+03 21712.552551 71328.156030 1027.731307 88574.805740 17611.310226 77.689242 741.330112 1127.532430 1640.950900 194758.518081 20229.062861 166059.271157 17188.752037 326843.144162 45903.574119 14239.828025 897374.127048 688325.808986 2391280.642091 2388.213981 1193415.617618 3883518.529226 3930517.625308 35129720.315366 1057396.893467 44756036.475577 15660700.011732 3796032.235238 2068349.480786 20436444.934225 48327519.648681 0.000000 4408197832.320616 0.162029 0.972912 0.087132 1.227015 1.154455 0.911134 0.691341 0.825462 1.085018 2.599194 0.826606 0.678556 7.023718 0.990519 18.757253 0.727340 0.992104 0.662521 0.977132 0.975879 0.957229 1.036568 1.292622 0.621024 1.613932 1.193942 41.800688 1.826861 0.995404 1.967029 1.162894 1.000000 2.077108 0.000575 0.000000 22.600000 8.780448 -1477.722671 0.060789
1.911000e+03 21709.683668 71287.097186 1026.745241 88607.071093 17624.903816 77.668037 740.899206 1127.532430 1640.764319 194729.826991 20221.427658 166021.762351 17208.051196 326841.527605 45928.764677 14233.548360 897341.996515 688214.541308 2391232.074581 2388.173590 1193387.475744 3883509.616151 3930063.504507 35130008.027455 1057620.554648 44755514.538521 15657062.643407 3796776.030585 2068345.471113 20440494.718938 48331008.512118 0.000000 4408262962.520114 0.162007 0.972352 0.087048 1.227462 1.155346 0.910885 0.690940 0.825462 1.084895 2.598811 0.826294 0.678403 7.031604 0.990514 18.767546 0.727019 0.992069 0.662414 0.977112 0.975862 0.957207 1.036565 1.292473 0.621029 1.614273 1.193928 41.790979 1.827218 0.995402 1.967419 1.162978 1.000000 2.077138 0.000574 0.000000 22.600000 8.780185 -1477.516725 0.060771
1.912000e+03 21706.815161 71247.804823 1025.760974 88639.337488 17638.508035 77.646936 740.469193 1127.532430 1640.577839 194701.146541 20213.798287 165984.324688 17227.377713 326839.911070 45953.905753 14227.283287 897309.869508 688103.321880 2391183.465759 2388.133217 1193359.332780 3883500.703935 3929609.557794 35130422.922788 1057844.236473 44754991.902560 15653425.163812 3797519.642932 2068341.463487 20444543.338429 48334497.350965 0.000000 4408328680.914050 0.161986 0.971816 0.086965 1.227909 1.156238 0.910637 0.690539 0.825462 1.084772 2.598428 0.825982 0.678250 7.039502 0.990510 18.777820 0.726699 0.992033 0.662307 0.977092 0.975846 0.957184 1.036563 1.292324 0.621036 1.614615 1.193914 41.781270 1.827576 0.995400 1.967809 1.163062 1.000000 2.077169 0.000573 0.000000 22.400000 8.779923 -1477.310805 0.060753
1.913000e+03 21703.947027 71210.173631 1024.778502 88671.604167 17652.122839 77.625940 740.040069 1127.532430 1640.391458 194672.476605 20206.174767 165946.958140 17246.731608 326838.294558 45978.997356 14221.032799 897277.745946 687992.155817 2391134.815555 2388.092862 1193331.191009 3883491.792578 3929155.785370 35130965.182189 1058067.939049 44754468.590833 15649787.748282 3798263.046289 2068337.455522 20448590.793420 48337986.172168 0.000000 4408394968.956337 0.161964 0.971303 0.086881 1.228356 1.157130 0.910391 0.690138 0.825462 1.084649 2.598046 0.825671 0.678097 7.047410 0.990505 18.788073 0.726380 0.991998 0.662200 0.977073 0.975830 0.957162 1.036560 1.292174 0.621046 1.614956 1.193900 41.771561 1.827934 0.995398 1.968198 1.163146 1.000000 2.077200 0.000573 0.000000 22.400000 8.779661 -1477.104912 0.060735
1.914000e+03 21701.078783 71174.106559 1023.797818 88703.763732 17665.746836 77.605047 739.611830 1127.532430 1640.205178 194643.743949 20198.555633 165909.653399 17266.110562 326836.677135 46004.046171 14214.795204 897245.640514 687881.012009 2391086.125955 2388.052522 1193303.041937 3883482.851477 3928702.189135 35131607.917185 1058292.619490 44753928.833554 15646152.808612 3799006.459185 2068333.447926 20452636.550002 48341474.892377 0.000000 4408461869.333665 0.161943 0.970811 0.086798 1.228801 1.158023 0.910146 0.689739 0.825462 1.084525 2.597662 0.825359 0.677945 7.055329 0.990500 18.798308 0.726061 0.991962 0.662093 0.977053 0.975813 0.957139 1.036558 1.292025 0.621057 1.615299 1.193885 41.761859 1.828292 0.995396 1.968588 1.163229 1.000000 2.077232 0.000572 0.000000 22.400000 8.779398 -1476.899012 0.060717
1.915000e+03 21698.200979 71139.308171 1022.814022 88735.922131 17679.381324 77.584186 739.181502 1127.532430 1640.018537 194614.995688 20190.939835 165872.410046 17285.514592 326835.059735 46029.052199 14208.570592 897213.564773 687769.890449 2391037.399012 2388.012196 1193274.885639 3883473.902516 3928248.767601 35132411.288834 1058518.275109 44753372.658044 15642519.908989 3799749.877157 2068329.440684 20456680.614857 48344963.511671 0.000000 4408529301.613370 0.161922 0.970337 0.086715 1.229247 1.158917 0.909902 0.689338 0.825462 1.084402 2.597279 0.825048 0.677793 7.063258 0.990495 18.808526 0.725743 0.991927 0.661986 0.977033 0.975797 0.957116 1.036556 1.291876 0.621071 1.615644 1.193871 41.752162 1.828650 0.995394 1.968977 1.163313 1.000000 2.077264 0.000571 0.000000 22.400000 8.779136 -1476.692425 0.060699
1.916000e+03 21695.321975 71105.917631 1021.832025 88768.225725 17693.412769 77.563426 738.752064 1127.532430 1639.831996 265186.342031 20183.331621 165835.239646 17304.948464 326833.442356 46054.010651 14202.360587 897181.483025 687658.821167 2390988.630505 2387.971891 1193246.733846 3883464.954413 3927795.520966 35133319.407956 1058743.949807 44752815.876369 15638886.788459 3800493.091336 2068325.434078 20460723.524578 48348452.119978 0.000000 4408597279.216137 0.161900 0.969881 0.086632 1.229694 1.159837 0.909658 0.688937 0.825462 1.084279 3.539105 0.824737 0.677641 7.071199 0.990490 18.818725 0.725426 0.991891 0.661879 0.977013 0.975780 0.957094 1.036553 1.291727 0.621087 1.615988 1.193856 41.742465 1.829007 0.995393 1.969366 1.163397 1.000000 2.077296 0.000570 0.000000 22.400000 8.778874 -1476.485752 0.060681
1.917000e+03 21692.400251 71074.713881 1021.226199 88800.526066 17707.454518 77.543219 738.684932 1127.532430 1639.673176 265138.782746 20175.730580 165798.144624 17324.409796 326831.825000 46078.919638 14196.165339 897149.409215 687547.803295 2390939.820353 2387.931605 1193218.582447 3883456.017826 3927342.449546 35134338.744768 1058969.647449 44752258.612772 15635253.656212 3801236.100798 2068321.428007 20464765.280146 48351940.737026 0.000000 4408665772.170983 0.161878 0.969456 0.086580 1.230142 1.160757 0.909421 0.688875 0.825462 1.084174 3.538470 0.824427 0.677489 7.079151 0.990485 18.828903 0.725110 0.991856 0.661772 0.976993 0.975764 0.957071 1.036551 1.291578 0.621105 1.616333 1.193841 41.732767 1.829365 0.995391 1.969755 1.163481 1.000000 2.077328 0.000341 0.000000 22.400000 8.778612 -1476.276012 0.060664
1.918000e+03 21689.478950 71044.766389 1020.620978 88832.826923 17721.506530 77.523110 738.617906 1127.532430 1639.514427 265091.239311 20168.135485 165761.120620 17343.898581 326830.207666 46103.779175 14189.984652 897117.339564 687436.835160 2390890.968484 2387.891340 1193190.430677 3883447.092589 3926889.553553 35135469.407563 1059195.367634 44751700.887735 15631620.685173 3801978.914105 2068317.423236 20468805.880904 48355429.359937 0.000000 4408734763.623281 0.161856 0.969047 0.086529 1.230589 1.161678 0.909185 0.688812 0.825462 1.084069 3.537835 0.824116 0.677338 7.087115 0.990480 18.839061 0.724794 0.991820 0.661665 0.976973 0.975747 0.957049 1.036549 1.291429 0.621125 1.616677 1.193826 41.723071 1.829722 0.995389 1.970144 1.163565 1.000000 2.077361 0.000340 0.000000 22.800000 8.778350 -1476.066302 0.060646
1.919000e+03 21686.558071 71016.008033 1020.016359 88865.127695 17735.568763 77.503097 738.550985 1127.532430 1639.355748 265043.712419 20160.546355 165724.167603 17363.414837 326828.590354 46128.589274 14183.818520 897085.272960 687325.918224 2390842.074826 2387.851096 1193162.279196 3883438.168199 3926436.833097 35136709.617487 1059421.109413 44751142.617237 15627988.022124 3802721.523884 2068313.419077 20472845.326838 48358917.989846 0.000000 4408804227.225615 0.161835 0.968655 0.086478 1.231037 1.162600 0.908951 0.688750 0.825462 1.083964 3.537201 0.823806 0.677187 7.095089 0.990475 18.849199 0.724479 0.991785 0.661558 0.976953 0.975731 0.957026 1.036546 1.291280 0.621147 1.617022 1.193811 41.713374 1.830080 0.995387 1.970533 1.163649 1.000000 2.077393 0.000340 0.000000 22.800000 8.778088 -1475.856623 0.060628
