Time Box FPS FVS FVT FDS SHD SB PIN WHB WHT CEP BFS BFF BG BMD BML BMS ZL BD MA SG BC ZG PL PS ZM ZS PB BB BO DL DR DC
9.900000e+02 4 8.578803e+03 2.651382e+02 3.352415e+03 2.687875e+03 3.629423e-17 2.642071e-01 9.197353e-17 3.171947e-14 3.439077e+02 4.734830e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.837717e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.223009e+06 2.247503e+06 1.649576e+07 3.727317e+05 1.911299e+07 4.581534e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.675970e-09
9.900000e+02 5 1.003559e+04 1.440077e+02 3.106985e+03 3.104499e+03 3.067406e-06 3.428594e-01 9.197353e-17 3.171790e-14 1.686065e+02 4.325703e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.100405e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.346011e+06 1.880225e+06 3.678372e+07 4.038983e+05 2.278456e+07 4.024505e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.303559e-09
9.900000e+02 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.900000e+02 7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.900000e+02 8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.900000e+02 9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
9.900000e+02 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.020000e+03 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.020000e+03 1 4.315418e+04 3.520960e+04 4.029189e+03 3.053539e+04 5.386279e+03 1.706713e-01 9.322364e+02 1.938378e-14 3.038124e+02 9.634355e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 7.112065e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.053445e+04 1.071681e+03 7.978287e+06 8.729747e+03 1.802541e+05 6.500966e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.011972e-11
1.020000e+03 2 2.908764e+04 1.543540e+04 2.611009e+03 2.573496e+04 5.229516e+03 1.353128e-01 8.675479e-17 2.553358e-14 2.147855e+02 3.781950e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.466916e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.717325e+04 1.651945e+05 3.395489e+06 1.092481e+04 4.377089e+05 1.780569e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.560334e-11
1.020000e+03 3 3.093051e+04 2.165713e+04 3.770392e+03 3.232987e+04 5.229454e+03 1.863514e-01 8.675479e-17 2.556505e-14 3.043243e+02 3.598863e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.323575e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.661228e+04 1.257405e+05 3.969784e+06 1.087130e+04 4.514189e+05 1.776580e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.494741e-11
1.020000e+03 4 8.689210e+03 2.639181e+02 3.464664e+03 2.718753e+03 3.698855e-17 2.644645e-01 8.675479e-17 3.171947e-14 3.367401e+02 4.480178e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.842334e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.227959e+06 2.242918e+06 1.650040e+07 3.732194e+05 1.908082e+07 4.456748e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.676060e-09
1.020000e+03 5 1.026202e+04 1.439439e+02 1.946610e+03 3.140163e+03 5.050348e-07 3.431711e-01 8.675479e-17 3.171790e-14 1.650924e+02 4.097614e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.105927e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.351407e+06 1.875393e+06 3.687613e+07 4.050554e+05 2.281070e+07 3.912040e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.303661e-09
1.020000e+03 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.020000e+03 7 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.020000e+03 8 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.020000e+03 9 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.020000e+03 10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+03 0 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e+03 1 4.404614e+04 3.505168e+04 4.209848e+03 3.110192e+04 5.451595e+03 1.688323e-01 9.113893e+02 1.938378e-14 3.036271e+02 8.929032e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.850365e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.054976e+04 9.238293e+02 7.988530e+06 8.633519e+03 1.829123e+05 6.479379e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.012918e-11
1.050000e+03 2 2.954467e+04 1.535748e+04 2.719786e+03 2.621568e+04 5.292819e+03 1.338346e-01 8.507660e-17 2.553358e-14 2.146545e+02 3.538294e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.447265e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.721753e+04 1.607156e+05 3.401315e+06 1.085595e+04 4.399245e+05 1.705453e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.561131e-11
1.050000e+03 3 3.151545e+04 2.154223e+04 3.927490e+03 3.291641e+04 5.292663e+03 1.843159e-01 8.507660e-17 2.556505e-14 3.041388e+02 3.352380e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.301513e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.665904e+04 1.221097e+05 3.975696e+06 1.079845e+04 4.542684e+05 1.707388e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.495562e-11
1.050000e+03 4 8.791572e+03 2.626384e+02 3.589352e+03 2.749059e+03 3.767994e-17 2.615258e-01 8.507660e-17 3.171947e-14 3.365348e+02 4.243346e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 4.847147e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.233082e+06 2.238335e+06 1.650870e+07 3.737268e+05 1.904751e+07 4.335420e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.676151e-09
1.050000e+03 5 1.047746e+04 1.438718e+02 2.023185e+03 3.175167e+03 8.311664e-08 3.394803e-01 8.507660e-17 3.171790e-14 1.649918e+02 3.887756e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.111573e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 2.356879e+06 1.870564e+06 3.697201e+07 4.062416e+05 2.283712e+07 3.802841e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 3.303762e-09
1.050000e+03 6 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
